	logFC	logCPM	F	PValue	FDR
CDC42BPB	0.159577448222213	7.98125912747247	3.98372081288833	0.0499950941419173	0.350280843604641
CDK13	0.190488963001696	6.70378275340356	3.98087142054553	0.0500747802440807	0.350779380517308
MYOM1	0.621059536927852	2.48399391444149	3.97945509212785	0.050114440393242	0.350970690767954
LETR1	0.380234406196342	4.5245696732998	3.97928659592581	0.0501191608995482	0.350970690767954
CCDC6	0.321924180390469	6.60135646343829	3.97853802817469	0.0501401382198489	0.351034736292413
NPM1P32	-1.20308323267239	0.299455417414595	3.97835101679256	0.050145380374067	0.351034736292413
PELI3	-0.247401079484767	5.52496799629982	3.97799367749879	0.0501553986736615	0.351045105269951
MIR137HG	0.254513359942042	6.2221567077113	3.97542686071513	0.0502274251536433	0.351489401347483
SH2D3C	0.343478517103942	4.22928222920865	3.97028232214826	0.0503721212469657	0.3524419985835
TMSB4XP2	-1.15185410140984	0.94619233861823	3.96934830061587	0.0503984400233041	0.352472343067991
JHY	0.427413625874816	3.6803121922849	3.96929075275117	0.0504000620884842	0.352472343067991
RRAS2	0.484365240314993	2.56140855025849	3.9692158442688	0.0504021735710065	0.352472343067991
LRMDA	0.884729393267362	1.37828647812054	3.96788085512925	0.0504398196285799	0.352648505451092
RNF31	-0.327201438923288	4.71054779970679	3.96771438035519	0.0504445162709952	0.352648505451092
ZNF571-AS1	0.835037652299047	1.82654764481811	3.96711873836947	0.0504613245991804	0.352659434344397
CEP57	0.296752258874719	4.51369861808137	3.96705114856961	0.0504632322879968	0.352659434344397
STAU2	-0.369962533033052	6.09240314945602	3.96572931310232	0.0505005561337151	0.352860300461914
SEC24B	0.358149435815893	5.24415776892545	3.96451132013037	0.0505349742875813	0.35304079896455
WRNIP1	0.220170236749265	5.33131183749333	3.96392520671786	0.0505515457779466	0.353096579308504
GBP1P1	1.49854547230313	0.17695262353688	7.53729175797972	0.0506103123424788	0.353447018261333
ATF1	0.495838589353755	2.57632313664225	3.96019614463733	0.050657117317321	0.353713816282601
STUB1	-0.242178348624494	6.77793248066107	3.95850922890921	0.0507049530677195	0.353987719888731
METAP2P1	1.4600961024644	0.485472681174658	3.95658784956922	0.050759497042224	0.354308354842344
FHAD1	-0.660160416611215	2.69155618822071	3.95587844725647	0.0507796515500275	0.354388878434679
LINC02960	0.971764022386159	0.9682507743253	3.95544325372864	0.050792019922319	0.35441504483383
HNRNPA1P33	-1.3851494092661	0.252961766754881	4.13813017405849	0.0508088563909544	0.354457617421109
HCG4B	1.22364760595565	0.447955573206632	3.95462227809308	0.0508153612523696	0.354457617421109
CCN3	0.417866787085571	3.86420373262519	3.95220962324122	0.0508840231608733	0.354876362343132
DNAI1	0.75573151597241	1.13134912285412	3.95069270743346	0.0509272445799979	0.355117567768274
RPL22L1	0.953376427144746	1.26434908542506	3.95032152096658	0.0509378268307494	0.355124653808673
KCNA4	0.324996738139502	5.40783898179226	3.94995603637326	0.050948248850786	0.355124653808673
SERTAD4BP	0.527090075890334	3.81615565867568	3.94974843763032	0.050954169685583	0.355124653808673
BCOR	0.311340809385509	5.07120453152708	3.94799472004846	0.0510042164431486	0.355413214733481
P2RY4	-1.26103135396102	0.483427766339546	3.94451655947499	0.0511036320120386	0.356045636790076
BRD3	0.177593647073775	5.71195516116751	3.94413356294298	0.0511145919389672	0.35606166703885
PNMA8A	0.274888265118379	7.80501693836606	3.94041497770388	0.0512211363072013	0.356696587012916
C9orf78P1	1.37397675102584	0.322550019221921	3.9403469656628	0.051223087215741	0.356696587012916
RPL39P3	1.28297748721253	0.323809053148868	3.93890362916123	0.0512645079385686	0.356924579484243
HSD17B14	0.621381639133741	2.22150596415972	3.93768382551517	0.0512995420102886	0.357108035798725
PCDHGA3	0.559129468962828	3.27300191544395	3.93716495952895	0.051314452255975	0.357140817838815
CMAHP	-0.541094559919924	2.48191864877692	3.9351335919172	0.0513728712327191	0.357140817838815
CCT8L2	-1.31424492206311	0.172046915025434	4.3193887260751	0.0513737283224301	0.357140817838815
RPL13AP18	-1.39146609097059	0.21688542785851	5.21644812058879	0.0513737296829965	0.357140817838815
RN7SL582P	-1.39609716049368	0.439576891571219	4.39563403770425	0.0513737299985171	0.357140817838815
RAG2	-1.44761789985958	0.237825316400845	4.521805507264	0.0513737303361942	0.357140817838815
SYT8	-1.51460959792115	0.323756281866333	4.17421348748429	0.0513737325685743	0.357140817838815
RNU1-22P	-1.59247914777641	0.34097509067371	4.93302352296972	0.0513737338890221	0.357140817838815
DUS3L	-0.406159351606508	3.30028146746786	3.93441089533018	0.0513936722255672	0.357214236432583
TRIB3	0.740766565126021	2.46491629201653	3.93413313821349	0.0514016691870524	0.357214236432583
AOC3	0.896294521978141	1.25334185930376	3.93262347881483	0.0514451576640906	0.357456046493309
SNORA11G	-1.24193705423884	0.772720675726497	3.93026541793606	0.0515131656130467	0.357868114547809
TAP2	0.355416262680091	4.10654143155434	3.92912582878964	0.051546066959073	0.358036194823831
SNX27	0.208657806216718	6.85967635388175	3.92820288000253	0.0515727303066582	0.358160896843403
KCNJ2	0.526996544030744	3.36101340821499	3.92728765327175	0.0515991853171247	0.358284110138495
SELENOM	0.326233418077984	4.3087968966424	3.9256132081846	0.0516476238931376	0.358500498135104
GPR143	-1.13767313913117	1.02012377384192	3.9256076151328	0.0516477857721877	0.358500498135104
SPDYE6	1.0473440133703	1.48508610013584	3.92410426176981	0.0516913170815428	0.35874210268237
INPP4A	0.23219725892632	7.41543957070916	3.92375819023526	0.0517013436017362	0.358751138863212
ZFP92	0.260418906886631	4.14436251479374	3.92269642040392	0.0517321187585689	0.358904120693834
RBBP4	0.314372690439007	6.40628165273137	3.92225403848275	0.0517449469517219	0.358932560501823
PMS2P11	-1.60485507245439	0.286048555020724	3.94967296982853	0.0517591870761172	0.358970783027482
HAVCR1	1.25670430887818	0.568016319003891	3.92069927763183	0.0517900592500017	0.359066813216838
KRT31	1.19449734811906	1.08792494936974	3.92068417083106	0.0517904977915629	0.359066813216838
MRTFA	0.232368596575375	6.52009123554552	3.92009916774587	0.0518074831813043	0.359118636100861
SEMA4G	0.459399922170396	3.22049891479769	3.91982521481942	0.0518154393965566	0.359118636100861
PKD1L1	0.632528198855737	2.12653980959017	3.91858168080835	0.051851571087948	0.359308493956256
CMTM3	0.989159339092985	1.02895560057255	3.91667899044697	0.0519069078215831	0.359631347872535
STON1	0.902689786858736	1.41097142960753	3.91593779714081	0.0519284815615869	0.359720209200211
GOLGA7	0.383907090687855	4.74116164208383	3.91436479697949	0.0519742986897183	0.359976951679504
LINC00377	-1.15737611734571	0.368422089396205	3.91384275625048	0.05198951396177	0.360021693180866
ZNF93	0.771942651603765	1.84675849299186	3.91207490904414	0.0520410750471364	0.360267958203504
PCDHB19P	-0.453480012770253	3.08614228359877	3.9120226862522	0.0520425990206424	0.360267958203504
RERE	0.221821256682469	8.39778171876962	3.91157884294259	0.0520555532753833	0.360296978738219
UBA1	0.244983896657515	7.56271393994809	3.90932911680336	0.0521212687582137	0.360691109279325
IFNGR1	0.410137423290192	4.29243284188055	3.90859844788935	0.0521426312431617	0.36077822593283
UFL1-AS1	1.15342595042457	0.525005555199522	3.90771193645999	0.0521685628128923	0.36089692174733
KCNK4	-0.464034832990141	2.94434300409555	3.90738696438792	0.052178072151678	0.36090198938217
PCDH10-DT	0.39354949016882	3.44221480216239	3.90666392504259	0.052199236479127	0.360987656243138
PPT2	0.404408465071347	3.28751387127106	3.90633332215045	0.052208916765209	0.36098766080983
RNA5SP298	-0.828960320707766	2.70034201438797	3.90606431548817	0.0522167949050795	0.36098766080983
ARNT	0.260318238330877	5.29674070077058	3.90481816648983	0.0522533064776949	0.361179351548632
CIAPIN1	-0.306948232995719	4.46647819838278	3.90439008892319	0.0522658553277103	0.361205373289991
ZNF655	0.199238843049059	6.24188319411629	3.90401652265504	0.0522768088775526	0.361215982184552
RSBN1L	0.230965493543698	5.46191141493388	3.90373861127319	0.0522849592889702	0.361215982184552
PKMP3	1.05813859266534	1.34575910608782	3.90310917056346	0.0523034242229024	0.36128284966332
FBXL7	0.48790647927699	3.53328543909354	3.90227742653471	0.0523278346536043	0.361390755955023
MMP19	1.31009641682547	0.335465309203747	3.89907335264832	0.0524219847911707	0.361980187172618
LRRC7	0.236965331877655	8.63963431522178	3.89797263309705	0.0524543712332361	0.36209656481587
OR1J4	1.24675816461535	0.22174810745913	4.33843205251279	0.0524564503066181	0.36209656481587
SLC39A13	-0.354274405770374	4.26524650845641	3.89632759657652	0.0525028135123714	0.36235577234453
SBK1	-0.406754579194607	5.47372124393145	3.89561498108999	0.0525238133294554	0.362439873151067
TBX2	0.826879541828287	1.74635621540841	3.89490454932733	0.0525447578538301	0.362481031638226
BCL2L1	0.20793319134831	5.94365428591376	3.89438108914154	0.0525601959839282	0.362481031638226
CYB561A3	-0.502981126162219	3.02013142584856	3.89424327692726	0.0525642612227173	0.362481031638226
CALML4	0.708682390875449	2.07700967453904	3.8942169213849	0.0525650387076542	0.362481031638226
MMD2	-0.688771506094642	2.75211948655102	3.89354129221234	0.0525849739312544	0.362557700880815
VPS54	0.275931438387913	4.09521336588392	3.89301523403873	0.052600501560838	0.36260396046633
ZNF92	0.527552935424554	3.44639858295152	3.89076972734357	0.0526668379403882	0.363000398275019
NCK2	0.246338169769017	5.48819734340537	3.8901809285175	0.052684247132472	0.363014971345741
SMARCA1	0.26318706470513	6.29797798696391	3.89010107445517	0.052686608681697	0.363014971345741
GPM6B	0.282139768224668	7.67721838473662	3.88948011008872	0.0527049765699855	0.363080689656191
CCN1	0.623995142418146	3.42492194971543	3.88884165637425	0.0527238690211724	0.363099295433029
KPNA3	0.32251915998295	5.19854799033421	3.88879202846163	0.0527253378655305	0.363099295433029
PRDX1	0.392645011864859	5.88878816579988	3.8878640275385	0.0527528122085006	0.363227668789944
PDE7B-AS1	1.11825953984434	0.692817088193619	3.88720750502858	0.0527722585463084	0.363300731864089
ZNRF3-AS1	1.16270943156868	0.236975605830785	3.88577260335339	0.0528147876895012	0.363473242262041
SLC39A4	0.520725051746	2.53092023307522	3.8857655888592	0.0528149956837474	0.363473242262041
IGHEP2	0.995927196961382	1.02030159729931	3.8853243123689	0.0528280822279713	0.36348898795037
EFHD2	0.280560600718686	7.17320254167788	3.88509233920164	0.0528349630588366	0.36348898795037
NOXA1	-0.531005863228924	3.2247975770903	3.88422953179664	0.0528605643363947	0.363604283290825
HMGN1P3	1.046052235164	1.3241271491467	3.88268731635425	0.0529063585489271	0.363858415041292
RPL36	0.304744082549529	4.91492684696691	3.88209523741877	0.0529239510325726	0.363918539541703
RPL17	0.430112239563269	6.63621101997009	3.88123812230134	0.0529494297875594	0.363980542056762
DIRAS3	0.793932942173561	2.62503812290153	3.88119636980695	0.0529506712690552	0.363980542056762
RNF113A	0.449874674675869	3.72797543384869	3.88017532280261	0.052981041214916	0.364071754534149
GAREM1	0.270427755970194	5.33451991713778	3.87970005352044	0.0529951840269669	0.364071754534149
DKK2	0.99637284044355	2.27934595142572	3.87966725359463	0.0529961602207351	0.364071754534149
VN1R83P	-1.2588486124754	0.334336105178996	3.87955987739259	0.0529993560953652	0.364071754534149
WNT4	0.850217648878892	1.72954035394125	3.87837211176298	0.0530347219072807	0.36425384413352
RAB35-AS1	0.64232934184197	2.22884114122829	3.87387302300009	0.0531689147250679	0.364807683017902
ABCG5	1.23390090223994	0.401533915862667	3.87372939415453	0.0531732047519332	0.364807683017902
RNA5SP442	-1.38859912565034	0.782345248488324	3.87320870820962	0.0531887601822898	0.364807683017902
GOLIM4	0.304192012267871	5.64891426399902	3.87298158909495	0.053195546883572	0.364807683017902
KCNMB2	0.559159487295094	2.33058763572784	3.87270114524561	0.0532039283127073	0.364807683017902
XRCC6P2	-0.860400431601048	1.42749438141861	3.87264431947575	0.0532056267991316	0.364807683017902
VEPH1	1.14779589602235	0.430582731017797	3.87263242963763	0.0532059821863298	0.364807683017902
SERPINF1	-0.449750169352873	5.6011639398638	3.8715855812601	0.0532372825672107	0.364807683017902
CKS1B	0.894894469039495	1.26112990721529	3.87126658942003	0.053246824272766	0.364807683017902
METTL5	0.475542972461489	3.69684977862979	3.86875769065006	0.0533219352792859	0.364807683017902
RPL7P37	1.25630716358882	0.0623278763192747	8.23777719130784	0.053330240301532	0.364807683017902
B4GALT4	0.418034029526425	3.42253433221512	3.86846274990323	0.0533307727092837	0.364807683017902
SLC2A3P4	-1.23038521074505	0.265637474707869	3.95631462358315	0.0533773456830718	0.364807683017902
GPT	-0.911595238588809	1.41371819142109	3.86684243442117	0.0533793512123903	0.364807683017902
CYP4V2	0.367589235361032	5.16671152536891	3.86650551779427	0.0533894582959694	0.364807683017902
GLB1L2	0.648856812318907	2.42570535201147	3.86437104183812	0.0534535381672329	0.364807683017902
ARAP2	-0.208102152656769	6.5823416233182	3.8629442677793	0.0534964183552258	0.364807683017902
ZNF606-AS1	0.352826279711979	4.99978242107719	3.86114210363518	0.0535506338026729	0.364807683017902
CAVIN4	-0.584391382184198	2.33024940440073	3.85855390366109	0.0536286002081668	0.364807683017902
C1orf53	1.14743946662517	0.409169168442112	3.85752200977389	0.053659719075068	0.364807683017902
RN7SL1	-0.503710259161506	13.8065347151865	3.85728961100085	0.0536667302352958	0.364807683017902
PWWP2A	0.273355595224324	4.52816924186015	3.85555847607382	0.0537189875268122	0.364807683017902
NOTCH2NLA	0.47329924535238	4.07882999396712	3.85542533866816	0.0537230087929568	0.364807683017902
PURG	0.336381377270165	4.38094238296924	3.85505712795865	0.0537341318844597	0.364807683017902
IPCEF1	-0.394139335182561	7.12312019837382	3.8533056241188	0.053787076380322	0.364807683017902
TMEM178B	-0.263750752996338	7.73733609601226	3.85281087234446	0.0538020419910169	0.364807683017902
SDC4P	1.18269644186701	0.0603571029048336	7.35491528785588	0.0538073495555782	0.364807683017902
PDSS1P1	1.19866948309605	0.109385849833833	6.48298331050962	0.0538073496933369	0.364807683017902
RSL24D1P11	1.19983564459093	0.100896081846397	8.74319850905274	0.0538073497692648	0.364807683017902
VN1R80P	1.20164136589425	0.119100774336668	5.9152930822091	0.0538073498420805	0.364807683017902
ADGRF2P	1.20122323819016	0.0833934320790437	7.11298835697982	0.0538073498789203	0.364807683017902
FMO8P	1.20537367458854	0.0609574055880388	7.24721613745275	0.05380735013934	0.364807683017902
LINC01282	1.19209732050245	0.0731910170346396	7.31722711185238	0.0538073501990266	0.364807683017902
CYP3A7	1.21985370916672	0.0735613969733554	8.3137148577594	0.0538073503991619	0.364807683017902
CYP2T3P	1.21002900514044	0.0610633304583612	7.19500489299188	0.0538073504855287	0.364807683017902
CTDP1-DT	1.23119787710105	0.0971845709815196	5.87225333814822	0.0538073505080792	0.364807683017902
PRDM9	1.2466825782449	0.114619905395169	5.51854338238527	0.0538073505110723	0.364807683017902
PTMAP15	1.24715446236002	0.151285711006142	6.56719419033604	0.0538073505110724	0.364807683017902
KLHL40	1.23903614189874	0.0618395616899177	7.10038526863319	0.0538073510051725	0.364807683017902
LDLRAD1	1.27117859211909	0.096785692547991	6.20202697878751	0.0538073510605001	0.364807683017902
SIX2	1.27110236521012	0.0793334097062846	10.246699332999	0.0538073510605001	0.364807683017902
TBXT	1.27663570962902	0.142106053015546	6.2734957161182	0.053807351311836	0.364807683017902
GADL1	1.2840454463566	0.17698664349765	6.4992188517763	0.0538073517578393	0.364807683017902
RAB19	1.292893562772	0.0828871450024712	8.78892711223304	0.0538073517674797	0.364807683017902
MIR3945HG	1.29267945661755	0.11287072366022	7.15849395700033	0.0538073521436194	0.364807683017902
KLHL30	1.30917027891819	0.0964435956989808	6.26864704105262	0.053807352223123	0.364807683017902
SCARNA21B	1.30933721128755	0.0636600653134894	6.88448338504471	0.0538073522231231	0.364807683017902
CATIP-AS2	1.31081878611947	0.063693809238219	6.87434346905633	0.0538073522990515	0.364807683017902
SCGB1D2	1.28795678451357	0.0630388207049425	7.91089916465959	0.0538073523566928	0.364807683017902
RN7SL658P	1.31283895360082	0.0888001874516419	8.39033246062883	0.0538073524087063	0.364807683017902
RNF224	1.30546230721151	0.0754811387251713	8.16935518333315	0.0538073525596718	0.364807683017902
ZNF593OS	1.30366048432873	0.0956501706272772	8.39096588614236	0.0538073526462915	0.364807683017902
LINC01490	1.29626554219574	0.0632293964263915	7.02037381376843	0.0538073527567725	0.364807683017902
KCNIP1-OT1	1.31887562563228	0.111799700559991	8.02560916335814	0.0538073527658627	0.364807683017902
TMEM150B	1.31983899946179	0.0939857886325879	7.21431815337636	0.053807352802702	0.364807683017902
IL31RA	1.28803555896793	0.163430302762961	7.42980830910767	0.0538073528079604	0.364807683017902
RPS2P41	1.32757408225071	0.0774229214843748	7.0401642837486	0.0538073528214267	0.364807683017902
PDE3A-AS1	1.30793249977081	0.098639194015971	8.74606019630067	0.0538073529506133	0.364807683017902
HOXC4	1.32437149837646	0.0700020330605623	9.3004767987923	0.053807353063122	0.364807683017902
